CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
PERJURY, CRIME, YES, 144, 8, .056, 0.000, .0028, .0040, 4, 0, 3.0, 0, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 24, 34, 3.81, , N, 2.59, .59, .030, 1
PERJURY, CHEAT, YES, 144, 7, .049, 0.000, .0527, .0681, 3, 0, 2.0, 1, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 18, 3, 3.25, , V, 2.18, .18, .023, 1
PERJURY, COURT, YES, 144, 7, .049, 0.000, .0053, .0004, 1, 0, 1.0, 1, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 17, 230, 5.05, N, N, 1.40, .60, .128, 1
PERJURY, FAKE, YES, 144, 5, .035, 0.000, .0094, .0059, 2, 0, 2.0, 1, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 19, 10, 2.88, , AJ, 1.47, .53, .142, 0
PERJURY, FRAUD, YES, 144, 4, .028, 0.000, .0007, .0445, 1, 0, 5.0, 4, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 17, 8, 2.72, , N, 2.93, .07, .007, 1
PERJURY, JAIL, YES, 144, 3, .021, 0.000, .0078, .0025, 3, 0, 3.0, 1, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 15, 21, 5.84, , N, 2.36, .43, .148, 1
PERJURY, LIAR, YES, 144, 3, .021, 0.000, 0.0000, .0207, 0, 0, 4.0, 4, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 18, 3, 3.79, , N, 2.24, .12, .012, 1
PERJURY, TRIAL, YES, 144, 3, .021, 0.000, 0.0000, .0124, 0, 0, 2.0, 2, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 14, 134, 4.92, T, N, 2.62, .15, .029, 1
PERJURY, BAD, YES, 144, 2, .014, 0.000, .0216, .0006, 6, 0, 1.0, 0, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 9, 142, 3.00, , AJ, .33, .56, .571, 1
PERJURY, CRIMINAL, YES, 144, 2, .014, 0.000, .0061, .0086, 4, 0, 3.0, 1, 11, 3, 2.70, , N, 2.55, 0.00, 0.000, 1, 18, 24, 4.92, , AJ, 4.12, .59, .029, 1
PERMISSION, ALLOW, YES, 151, 28, .185, .039, .0053, .0033, 2, 1, 4.0, 3, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 16, 72, 2.64, , V, 1.73, .33, .196, 1
PERMISSION, PARENTS, YES, 151, 22, .146, 0.000, .0003, .0027, 1, 1, 2.0, 2, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 22, 91, ¥, , N, 2.55, .25, .013, 1
PERMISSION, ASK, YES, 151, 20, .132, 0.000, .0007, .0002, 1, 1, 1.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 17, 128, 2.48, , V, 1.19, .31, .047, 1
PERMISSION, SLIP, YES, 151, 10, .066, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 8, 19, 4.32, N, V, .50, .25, .013, 1
PERMISSION, GRANT, YES, 151, 9, .060, 0.000, 0.0000, .0024, 0, 1, 1.0, 1, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 12, 47, ¥, , V, .73, .09, .003, 1
PERMISSION, OKAY, YES, 151, 9, .060, 0.000, .0033, .0010, 4, 1, 2.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 13, 20, 2.41, , N, 1.60, .50, .011, 0
PERMISSION, MOM, YES, 151, 5, .033, 0.000, .0114, 0.0000, 3, 1, 0.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 5, 3, 6.40, , N, 1.20, .60, .541, 1
PERMISSION, AGREE, YES, 151, 3, .020, 0.000, .0006, .0022, 2, 1, 2.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 11, 51, ¥, , V, .43, .43, .106, 0
PERMISSION, YES, YES, 151, 3, .020, 0.000, .0079, .0012, 5, 1, 2.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 7, 144, ¥, , AD, .14, .57, .634, 1
PERMISSION, ABILITY, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 22, 74, 2.03, , N, 2.00, .50, .060, 1
PERMISSION, APPROVAL, YES, 151, 2, .013, .026, .0009, .0090, 1, 1, 4.0, 3, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 20, 51, ¥, , N, 1.29, .43, .002, 0
PERMISSION, AUTHORITY, YES, 151, 2, .013, 0.000, .0020, .0007, 1, 1, 1.0, 1, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 18, 93, 2.62, , N, 1.11, .39, .006, 1
PERMISSION, AUTHORIZATION, NO, 151, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERMISSION, GO, YES, 151, 2, .013, 0.000, .0052, 0.0000, 1, 1, 0.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 14, 626, 3.33, , V, 2.64, .73, .425, 1
PERMISSION, OUT, YES, 151, 2, .013, 0.000, .0003, 0.0000, 1, 1, 0.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 6, 2096, 2.40, G, AD, .20, .40, .758, 1
PERMISSION, PERMIT, YES, 151, 2, .013, .034, .0298, .0638, 1, 1, 1.0, 0, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1
PERMISSION, PLEASE, YES, 151, 2, .013, 0.000, .0023, .0088, 2, 1, 4.0, 2, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 19, 62, 2.08, , V, 1.41, .24, .002, 1
PERMISSION, TRIP, YES, 151, 2, .013, 0.000, 0.0000, .0003, 0, 1, 1.0, 1, 18, 27, 4.43, , V, 1.47, .18, .008, 1, 10, 81, 4.39, T, N, 1.40, .70, .141, 1
PERMIT, ALLOW, YES, 148, 51, .345, .161, .0340, .0394, 5, 0, 5.0, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 16, 72, 2.64, , V, 1.73, .33, .196, 1
PERMIT, PARKING, YES, 148, 20, .135, .034, .0006, .0077, 2, 0, 4.0, 2, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 12, 31, ¥, , V, 1.18, .36, .007, 1
PERMIT, LET, YES, 148, 12, .081, 0.000, .1593, .0990, 2, 0, 2.0, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 14, 384, ¥, , V, .77, .08, .131, 1
PERMIT, LICENSE, YES, 148, 9, .061, 0.000, .0008, .0139, 2, 0, 3.0, 3, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 11, 36, ¥, , N, .25, 0.00, 0.000, 1
PERMIT, DRIVE, YES, 148, 5, .034, 0.000, .0268, .0096, 4, 0, 1.0, 0, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 14, 105, 4.35, T, V, 1.69, .23, .063, 1
PERMIT, PERMISSION, YES, 148, 5, .034, .013, .0166, .0638, 2, 0, 1.0, 0, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 18, 27, 4.43, , V, 1.47, .18, .008, 1
PERMIT, DENY, YES, 148, 4, .027, 0.000, .0016, .0069, 1, 0, 1.0, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 18, 47, 2.63, , V, 1.59, .29, .020, 1
PERMIT, FORBID, YES, 148, 4, .027, .022, .0066, .0420, 2, 0, 5.0, 3, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 22, 4, 3.44, , V, 2.89, .33, .013, 1
PERMIT, STICKER, YES, 148, 4, .027, 0.000, .0068, .0029, 2, 0, 2.0, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 19, 0, ¥, G, N, 1.00, .12, .028, 1
PERMIT, CAR, YES, 148, 3, .020, 0.000, .0521, .0041, 6, 0, 1.0, 0, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
PERMIT, PASS, YES, 148, 3, .020, 0.000, .0005, .0010, 1, 0, 2.0, 2, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 20, 89, 2.81, N, V, 1.00, .11, .055, 1
PERMIT, DISALLOW, YES, 148, 2, .014, .021, .0053, .0322, 2, 0, 2.0, 0, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 14, 0, 2.45, , V, 2.55, .46, .005, 1
PERMIT, RESTRICTION, YES, 148, 2, .014, 0.000, .0046, .0009, 2, 0, 1.0, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 14, 8, ¥, , N, .73, .18, .002, 0
PERMIT, TAG, YES, 148, 2, .014, 0.000, 0.0000, .0040, 0, 0, 4.0, 4, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1
PERMIT, TICKET, YES, 148, 2, .014, 0.000, .0158, .0026, 3, 0, 2.0, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1
PEROXIDE, HYDROGEN, YES, 150, 39, .260, .234, 0.0000, .0004, 0, 1, 1.0, 1, 15, 2, ¥, , N, 1.50, .07, .061, 1, 12, 39, ¥, , N, 1.58, .25, .073, 1
PEROXIDE, CLEAN, YES, 150, 23, .153, 0.000, .0019, .0002, 2, 1, 1.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 13, 70, 3.82, , AJ, 1.83, .67, .217, 1
PEROXIDE, ALCOHOL, YES, 150, 11, .073, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 12, 13, 6.87, , N, 2.70, .70, .035, 1
PEROXIDE, BLONDE, YES, 150, 11, .073, 0.000, .0069, .0067, 2, 1, 2.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 15, 20, 5.02, , AJ, 1.46, .31, .149, 1
PEROXIDE, BLEACH, YES, 150, 10, .067, 0.000, .0025, .0166, 1, 1, 4.0, 3, 15, 2, ¥, , N, 1.50, .07, .061, 1, 15, 5, 5.40, , V, 2.31, .31, .060, 1
PEROXIDE, CUT, YES, 150, 6, .040, 0.000, .0058, .0018, 2, 1, 2.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 21, 192, 4.15, G, N, 1.35, .60, .072, 1
PEROXIDE, CHEMICAL, YES, 150, 4, .027, 0.000, .0053, .0024, 2, 1, 2.0, 1, 15, 2, ¥, , N, 1.50, .07, .061, 1, 24, 60, ¥, , AJ, 1.41, .36, .017, 1
PEROXIDE, CHEMISTRY, YES, 150, 4, .027, 0.000, .0019, .0019, 1, 1, 1.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 16, 16, 3.65, , N, 3.33, .60, .045, 1
PEROXIDE, HAIR, YES, 150, 4, .027, 0.000, .0174, .0037, 3, 1, 2.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 19, 148, 5.70, , N, .72, .72, .184, 1
PEROXIDE, WOUND, YES, 150, 4, .027, 0.000, .0018, .0077, 2, 1, 2.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 12, 28, 5.20, W, N, 2.58, .50, .012, 1
PEROXIDE, MEDICINE, YES, 150, 3, .020, 0.000, .0001, .0001, 1, 1, 1.0, 1, 15, 2, ¥, , N, 1.50, .07, .061, 1, 27, 30, 5.27, , N, 2.42, .39, .041, 1
PEROXIDE, BUBBLES, NO, 150, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PEROXIDE, HEAL, YES, 150, 2, .013, 0.000, .0009, .0031, 1, 1, 2.0, 1, 15, 2, ¥, , N, 1.50, .07, .061, 1, 19, 2, 4.08, , V, 1.82, .24, .010, 1
PEROXIDE, POISON, YES, 150, 2, .013, 0.000, .0013, 0.0000, 2, 1, 0.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 18, 10, 5.65, , N, .75, .19, .022, 1
PEROXIDE, WHITE, YES, 150, 2, .013, 0.000, .0311, .0052, 2, 1, 1.0, 0, 15, 2, ¥, , N, 1.50, .07, .061, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
PERSON, PEOPLE, YES, 146, 38, .257, .115, 0.0000, .0178, 0, 1, 4.0, 4, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 18, 847, 5.51, , N, 1.44, .61, .126, 1
PERSON, HUMAN, YES, 146, 22, .149, .237, .0115, .0134, 4, 1, 3.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 16, 299, 6.37, , N, 1.08, .54, .122, 1
PERSON, MAN, YES, 146, 18, .122, 0.000, .0204, .0112, 4, 1, 2.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 9, 1207, 6.14, , N, .56, .67, .402, 1
PERSON, FRIEND, YES, 146, 11, .074, 0.000, .0267, .0010, 3, 1, 1.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 22, 133, 4.40, , N, 2.05, .75, .268, 1
PERSON, ANIMAL, YES, 146, 8, .054, 0.000, .0165, .0078, 3, 1, 3.0, 1, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 28, 68, 5.65, , N, 1.81, .74, .053, 1
PERSON, INDIVIDUAL, YES, 146, 7, .047, .326, 0.0000, .0009, 0, 1, 1.0, 1, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 11, 239, ¥, , AJ, 2.30, .30, .018, 1
PERSON, PLACE, YES, 146, 7, .047, 0.000, .0226, 0.0000, 1, 1, 0.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 22, 571, 3.98, , N, 1.33, .39, .054, 1
PERSON, BODY, YES, 146, 2, .014, .041, .0045, .0030, 1, 1, 1.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 31, 276, 6.58, , N, 2.03, .45, .015, 1
PERSON, CHILD, YES, 146, 2, .014, 0.000, 0.0000, .0039, 0, 1, 2.0, 2, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 15, 213, 5.72, , N, 2.60, .53, .163, 1
PERSON, DOG, YES, 146, 2, .014, 0.000, .0158, .0028, 1, 1, 2.0, 1, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
PERSON, GIRL, YES, 146, 2, .014, 0.000, .0070, .0030, 4, 1, 2.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 8, 220, 6.83, , N, 1.25, 1.00, .535, 1
PERSON, ME, YES, 146, 2, .014, 0.000, .0029, .0002, 1, 1, 1.0, 1, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 12, 1181, 5.00, , P, 1.09, .64, .402, 0
PERSON, SOMEONE, NO, 146, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERSON, WOMAN, YES, 146, 2, .014, 0.000, .0810, .0738, 2, 1, 2.0, 0, 14, 175, 6.51, , N, 1.85, .31, .081, 1, 7, 224, 5.68, , N, 2.00, .86, .414, 1
PERSONAL, PRIVATE, YES, 130, 39, .300, .121, .0084, .0103, 3, 1, 5.0, 2, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 18, 191, 3.46, P, AJ, 1.06, .44, .070, 1
PERSONAL, MINE, YES, 130, 16, .123, 0.000, .0045, 0.0000, 1, 1, 0.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 11, 59, 4.37, N, N, 1.22, .44, .395, 1
PERSONAL, SECRET, YES, 130, 11, .085, .014, .0273, .0213, 1, 1, 1.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 24, 52, ¥, , AJ, 1.00, .43, .027, 1
PERSONAL, CLOSE, YES, 130, 4, .031, 0.000, .0147, .0067, 2, 1, 1.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 9, 234, 3.24, , AJ, .78, .67, .393, 1
PERSONAL, HYGIENE, YES, 130, 4, .031, .034, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 16, 3, ¥, , N, 1.50, .25, .002, 0
PERSONAL, FEELINGS, YES, 130, 3, .023, 0.000, .0002, 0.0000, 1, 1, 0.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 15, 61, ¥, , N, 1.54, 0.00, 0.000, 0
PERSONAL, AD, YES, 130, 2, .015, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 19, 11, ¥, , N, 1.82, .12, .008, 1
PERSONAL, DIARY, YES, 130, 2, .015, .059, .0045, .0414, 1, 1, 1.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 14, 4, ¥, , N, .91, .27, .017, 0
PERSONAL, IMPERSONAL, NO, 130, 2, .015, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERSONAL, INTIMATE, YES, 130, 2, .015, .014, .0045, .0143, 1, 1, 3.0, 2, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 20, 21, 2.90, T, ADJ, 2.16, .11, .001, 1
PERSONAL, OPEN, YES, 130, 2, .015, 0.000, .0184, .0224, 2, 1, 1.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
PERSONAL, PROBLEM, YES, 130, 2, .015, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1, 13, 313, 3.64, , N, 1.31, .46, .110, 1
PERSONALITY, PERSON, YES, 138, 13, .094, 0.000, .0089, .0007, 4, 0, 1.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 14, 175, 6.51, , N, 1.85, .31, .081, 1
PERSONALITY, FRIENDLY, YES, 138, 7, .051, 0.000, .0031, .0102, 3, 0, 5.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 15, 61, ¥, , AJ, 2.75, .42, .020, 1
PERSONALITY, FUNNY, YES, 138, 7, .051, 0.000, .0067, .0025, 2, 0, 4.0, 3, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 17, 41, 3.23, , AJ, 2.67, .60, .133, 1
PERSONALITY, BEHAVIOR, YES, 138, 5, .036, .041, .0006, .0065, 1, 0, 6.0, 5, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 24, 96, 3.31, , N, 2.04, .22, .008, 1
PERSONALITY, HAPPY, YES, 138, 5, .036, 0.000, .0125, .0015, 9, 0, 1.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 8, 98, 3.51, , AJ, 1.29, .86, .471, 1
PERSONALITY, TRAIT, YES, 138, 5, .036, .092, .0039, .0065, 1, 0, 1.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 13, 3, ¥, , N, .60, .30, .058, 1
PERSONALITY, CHARACTER, YES, 138, 4, .029, .161, .0009, .0120, 2, 0, 2.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 15, 118, 3.69, , N, .87, .13, .013, 1
PERSONALITY, CHARM, YES, 138, 4, .029, .067, 0.0000, .0010, 0, 0, 2.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 18, 26, 4.20, N, N, 1.40, .27, .012, 1
PERSONALITY, CONFLICT, YES, 138, 4, .029, .014, 0.0000, 0.0000, 0, 0, 0.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 15, 52, ¥, , N, 1.69, .23, .006, 1
PERSONALITY, EGO, YES, 138, 4, .029, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 27, 13, 1.93, , N, 1.25, .38, .005, 0
PERSONALITY, GOOD, YES, 138, 4, .029, 0.000, .0057, .0009, 6, 0, 2.0, 1, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 8, 807, 2.53, , AJ, .75, .75, .586, 1
PERSONALITY, ACTION, YES, 138, 3, .022, 0.000, .0022, 0.0000, 2, 0, 0.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 20, 291, 3.00, G, N, 1.53, .37, .035, 1
PERSONALITY, ATTITUDE, YES, 138, 3, .022, .088, .0040, .0029, 2, 0, 4.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 19, 107, 1.83, , N, 2.00, .29, .008, 1
PERSONALITY, CHARACTERISTIC, YES, 138, 3, .022, .128, .0107, .0099, 1, 0, 4.0, 3, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 18, 68, ¥, , AJ, 1.53, .20, .056, 1
PERSONALITY, DISORDER, YES, 138, 3, .022, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 22, 7, ¥, G, N, 1.29, .18, .002, 0
PERSONALITY, MOOD, YES, 138, 3, .022, .015, .0009, .0052, 2, 0, 3.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 17, 37, 1.52, , N, 2.25, .38, .020, 1
PERSONALITY, NICE, YES, 138, 3, .022, 0.000, .0223, .0070, 5, 0, 6.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 14, 75, 2.75, , AJ, 2.93, .71, .118, 1
PERSONALITY, DULL, YES, 138, 2, .014, 0.000, .0010, 0.0000, 1, 0, 0.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 11, 27, 3.08, , AJ, 1.20, .80, .098, 1
PERSONALITY, HUMOR, YES, 138, 2, .014, 0.000, .0027, .0232, 1, 0, 2.0, 1, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 6, 47, 2.31, , N, 2.17, .67, .030, 1
PERSONALITY, INDIVIDUAL, YES, 138, 2, .014, .030, .0046, .0306, 2, 0, 1.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 11, 239, ¥, , AJ, 2.30, .30, .018, 1
PERSONALITY, KIND, YES, 138, 2, .014, 0.000, .0052, .0090, 3, 0, 3.0, 1, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 15, 313, 2.98, N, AJ, 2.15, .62, .038, 1
PERSONALITY, OUTGOING, YES, 138, 2, .014, .027, .0027, .0099, 1, 0, 3.0, 2, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 27, 8, ¥, , AJ, 1.61, .22, .019, 0
PERSONALITY, SMILE, YES, 138, 2, .014, 0.000, .0095, .0131, 5, 0, 2.0, 0, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 12, 58, 5.12, , N, 1.45, .64, .155, 1
PERSONALITY, STYLE, YES, 138, 2, .014, .051, 0.0000, .0001, 0, 0, 1.0, 1, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 23, 98, 3.75, G, N, 1.14, .57, .022, 1
PERSONALITY, SWEET, YES, 138, 2, .014, 0.000, .0033, .0028, 3, 0, 3.0, 1, 25, 48, 2.61, , N, 2.24, .44, .018, 1, 12, 70, 4.53, , AJ, 2.08, .67, .255, 1
PERSONNEL, EMPLOYEES, NO, 146, 20, .137, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERSONNEL, STAFF, YES, 146, 15, .103, 0.000, .0002, .0152, 1, 4, 4.0, 2, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 23, 113, ¥, N, N, 1.12, .12, .030, 0
PERSONNEL, PEOPLE, YES, 146, 13, .089, 0.000, .0072, 0.0000, 2, 4, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 18, 847, 5.51, , N, 1.44, .61, .126, 1
PERSONNEL, WORK, YES, 146, 10, .068, 0.000, .0240, .0025, 6, 4, 2.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 19, 760, 3.88, N, N, 1.63, .68, .091, 1
PERSONNEL, WORKERS, NO, 146, 9, .062, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERSONNEL, PRIVATE, YES, 146, 8, .055, 0.000, 0.0000, .0009, 0, 4, 2.0, 2, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 18, 191, 3.46, P, AJ, 1.06, .44, .070, 1
PERSONNEL, COMPANY, YES, 146, 5, .034, 0.000, 0.0000, .0123, 0, 4, 2.0, 2, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 15, 290, 4.63, T, N, 1.87, .27, .021, 1
PERSONNEL, HUMAN RESOURCES, NO, 146, 5, .034, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERSONNEL, MINE, YES, 146, 5, .034, 0.000, .0008, 0.0000, 1, 4, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 11, 59, 4.37, N, N, 1.22, .44, .395, 1
PERSONNEL, CONFIDENTIAL, NO, 146, 4, .027, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PERSONNEL, OFFICE, YES, 146, 4, .027, 0.000, .0024, .0090, 3, 4, 1.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 18, 255, 5.65, , N, 2.00, .44, .014, 1
PERSONNEL, EMPLOYER, YES, 146, 3, .021, 0.000, 0.0000, .0093, 0, 4, 2.0, 2, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 7, 15, 6.04, , N, 3.00, .43, .091, 1
PERSONNEL, JOB, YES, 146, 3, .021, 0.000, .0089, .0386, 3, 4, 1.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 7, 238, 4.11, , N, 1.86, 1.00, .102, 1
PERSONNEL, MANAGEMENT, YES, 146, 3, .021, 0.000, 0.0000, .0030, 0, 4, 4.0, 4, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 27, 91, 3.69, , N, 2.45, 0.00, 0.000, 1
PERSONNEL, AD, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 15, 74, ¥, , N, 1.64, 0.00, 0.000, 0, 19, 11, ¥, , N, 1.82, .12, .008, 1
PERSPIRE, SWEAT, YES, 153, 128, .837, .203, .0011, .0023, 1, 0, 2.0, 2, 4, 0, 5.10, , V, 1.00, .50, .170, 1, 16, 23, 4.53, , V, .87, .53, .191, 1
PERSPIRE, DEODORANT, YES, 153, 4, .026, .014, 0.0000, .0440, 0, 0, 2.0, 2, 4, 0, 5.10, , V, 1.00, .50, .170, 1, 17, 2, 6.19, , N, 1.23, .39, .006, 1
