CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
THROW, UP, YES, 175, 2, .011, 0.000, .0001, 0.0000, 1, 1, 0.0, 0, 14, 42, 4.05, T, V, 1.54, .46, .185, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
THROW UP, SICK, YES, 148, 47, .318, 0.000, .0558, .0130, 5, 1, 1.0, 0, 12, 0, ¥, , V, 2.91, .18, .043, 0, 13, 51, 3.89, , AJ, 2.23, .92, .390, 1
THROW UP, VOMIT, YES, 148, 35, .236, .125, .0388, .0786, 4, 1, 7.0, 2, 12, 0, ¥, , V, 2.91, .18, .043, 0, 16, 0, ¥, , V, 3.30, .50, .085, 0
THROW UP, PUKE, YES, 148, 15, .101, .132, .0529, .0944, 1, 1, 7.0, 5, 12, 0, ¥, , V, 2.91, .18, .043, 0, 13, 1, ¥, , N, 2.91, .18, .059, 1
THROW UP, BARF, NO, 148, 9, .061, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 0, ¥, , V, 2.91, .18, .043, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
THROW UP, GROSS, YES, 148, 5, .034, 0.000, .0230, .0294, 4, 1, 4.0, 1, 12, 0, ¥, , V, 2.91, .18, .043, 0, 16, 30, 2.73, W, AJ, 1.38, .44, .123, 1
THROW UP, ALCOHOL, YES, 148, 2, .014, 0.000, .0051, .0055, 3, 1, 2.0, 0, 12, 0, ¥, , V, 2.91, .18, .043, 0, 12, 13, 6.87, , N, 2.70, .70, .035, 1
THROW UP, BEER, YES, 148, 2, .014, 0.000, .0266, .0030, 4, 1, 2.0, 0, 12, 0, ¥, , V, 2.91, .18, .043, 0, 22, 34, 5.83, , N, 2.17, .67, .094, 1
THROW UP, CHUCK, YES, 148, 2, .014, 0.000, 0.0000, .0045, 0, 1, 1.0, 1, 12, 0, ¥, , V, 2.91, .18, .043, 0, 20, 2, ¥, N, V, 1.11, 0.00, 0.000, 1
THROW UP, DISGUSTING, YES, 148, 2, .014, 0.000, .0117, .0455, 3, 1, 4.0, 1, 12, 0, ¥, , V, 2.91, .18, .043, 0, 14, 4, ¥, , AJ, 3.08, .50, .090, 1
THROW UP, DOWN, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 0, ¥, , V, 2.91, .18, .043, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1
THROW UP, DRINK, YES, 148, 2, .014, 0.000, .0150, .0021, 4, 1, 2.0, 0, 12, 0, ¥, , V, 2.91, .18, .043, 0, 20, 82, 4.95, G, V, 2.58, .90, .117, 1
THROW UP, NASTY, YES, 148, 2, .014, 0.000, .0022, .0049, 2, 1, 2.0, 0, 12, 0, ¥, , V, 2.91, .18, .043, 0, 12, 5, 2.63, , AJ, 2.58, .42, .030, 1
THUMB, HAND, YES, 148, 42, .284, 0.000, .0689, .0941, 1, 2, 2.0, 1, 8, 10, 6.58, , N, .83, .50, .058, 1, 16, 431, 5.60, N, N, .94, .56, .161, 1
THUMB, FINGER, YES, 148, 38, .257, .141, .1231, .0761, 2, 2, 1.0, 0, 8, 10, 6.58, , N, .83, .50, .058, 1, 12, 40, 6.20, , N, .73, .73, .166, 1
THUMB, NAIL, YES, 148, 26, .176, 0.000, .0132, .0314, 2, 2, 1.0, 1, 8, 10, 6.58, , N, .83, .50, .058, 1, 6, 6, 5.60, T, N, .33, .67, .512, 1
THUMB, HITCHHIKE, YES, 148, 9, .061, .203, 0.0000, 0.0000, 0, 2, 0.0, 0, 8, 10, 6.58, , N, .83, .50, .058, 1, 19, 0, 4.51, , V, 1.19, .06, .012, 1
THUMB, TACK, YES, 148, 8, .054, .165, 0.0000, .0319, 0, 2, 1.0, 1, 8, 10, 6.58, , N, .83, .50, .058, 1, 12, 4, 5.64, T, N, .67, .17, .009, 1
THUMB, PRINT, YES, 148, 4, .027, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 8, 10, 6.58, , N, .83, .50, .058, 1, 12, 18, 4.64, , N, 2.08, .33, .090, 1
THUMB, TOM, NO, 148, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 8, 10, 6.58, , N, .83, .50, .058, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
THUMB, OPPOSABLE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 8, 10, 6.58, , N, .83, .50, .058, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
THUNDER, LIGHTNING, YES, 165, 135, .818, .354, .0022, .0064, 1, 0, 2.0, 1, 6, 14, 5.35, , N, 1.67, .50, .297, 1, 14, 14, 5.42, , N, .64, .43, .315, 1
THUNDER, RAIN, YES, 165, 9, .055, .045, .0677, .0020, 3, 0, 2.0, 0, 6, 14, 5.35, , N, 1.67, .50, .297, 1, 18, 70, 5.77, , N, 1.65, .82, .101, 1
THUNDER, STORM, YES, 165, 6, .036, .139, .0704, .0710, 2, 0, 3.0, 1, 6, 14, 5.35, , N, 1.67, .50, .297, 1, 12, 26, 4.92, , N, 2.25, .67, .048, 1
THUNDER, NOISE, YES, 165, 5, .030, 0.000, .0036, .0041, 1, 0, 1.0, 0, 6, 14, 5.35, , N, 1.67, .50, .297, 1, 14, 37, 5.29, , N, 2.15, .69, .166, 1
THUNDER, CLOUD, YES, 165, 2, .012, 0.000, .0044, .0169, 2, 0, 1.0, 0, 6, 14, 5.35, , N, 1.67, .50, .297, 1, 8, 28, 5.42, G, N, .75, .38, .089, 1
THUNDER, LOUD, YES, 165, 2, .012, 0.000, .0102, .0089, 1, 0, 1.0, 0, 6, 14, 5.35, , N, 1.67, .50, .297, 1, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1
TICK, TOCK, NO, 156, 54, .346, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TICK, FLEA, YES, 156, 40, .256, .281, 0.0000, .0238, 0, 1, 3.0, 3, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 11, 2, 6.12, , N, 1.82, .27, .073, 1
TICK, CLOCK, YES, 156, 19, .122, .073, .0094, .0140, 2, 1, 2.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 7, 20, 6.94, , N, .71, .57, .292, 1
TICK, BUG, YES, 156, 10, .064, 0.000, .0223, .0038, 2, 1, 1.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 16, 4, 6.40, N, N, 1.94, .75, .212, 1
TICK, DOG, YES, 156, 9, .058, 0.000, .0889, 0.0000, 2, 1, 0.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 5, 75, 5.75, , N, .40, .80, .437, 1
TICK, TACK, YES, 156, 6, .038, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 12, 4, 5.64, T, N, .67, .17, .009, 1
TICK, BLOOD, YES, 156, 3, .019, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 20, 121, 6.55, , N, .53, .65, .123, 1
TICK, INSECT, YES, 156, 3, .019, 0.000, .0195, .0312, 2, 1, 1.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 8, 14, 5.78, , N, 2.75, .75, .133, 1
TICK, TIME, YES, 156, 3, .019, 0.000, .0866, .0483, 2, 1, 2.0, 0, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 14, 1599, 3.79, , N, .71, .64, .322, 1
TICK, WATCH, YES, 156, 3, .019, .012, .0133, .0228, 2, 1, 3.0, 1, 10, 3, 5.69, N, N, 1.33, .33, .081, 0, 14, 81, 4.63, N, V, 1.79, .57, .109, 1
TICKET, CONCERT, YES, 147, 18, .122, 0.000, .0010, .0008, 2, 1, 1.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 15, 39, 5.63, , N, 1.53, .20, .002, 1
TICKET, STUB, YES, 147, 18, .122, .172, 0.0000, .0011, 0, 1, 1.0, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1, 17, 3, 6.20, G, N, .94, .12, .024, 1
TICKET, PLANE, YES, 147, 14, .095, 0.000, 0.0000, .0006, 0, 1, 1.0, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1, 12, 114, 5.31, N, N, 1.75, .58, .057, 1
TICKET, MOVIE, YES, 147, 12, .082, 0.000, .0054, .0012, 3, 1, 1.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 21, 29, 5.85, , N, 2.19, .81, .259, 1
TICKET, GAME, YES, 147, 9, .061, 0.000, .0011, .0005, 2, 1, 1.0, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1, 13, 123, 4.72, N, N, 1.62, .62, .109, 1
TICKET, ADMISSION, YES, 147, 7, .048, .245, 0.0000, .0022, 0, 1, 1.0, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1, 16, 33, ¥, , N, 1.31, .06, .012, 1
TICKET, PASS, YES, 147, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 20, 89, 2.81, N, V, 1.00, .11, .055, 1
TICKET, SALE, YES, 147, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 17, 44, 3.60, , N, 3.25, .44, .047, 1
TICKET, COP, YES, 147, 3, .020, .020, .0031, .0075, 1, 1, 1.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 16, 15, 6.36, , N, 2.33, .47, .126, 1
TICKET, RIDE, YES, 147, 3, .020, 0.000, .0040, 0.0000, 2, 1, 0.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 14, 49, 4.14, , V, 1.50, .33, .113, 1
TICKET, SHOW, YES, 147, 3, .020, 0.000, .0117, .0117, 3, 1, 2.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 24, 287, 3.93, G, V, 1.52, .44, .046, 1
TICKET, SPEEDING, NO, 147, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 19, 16, 7.00, G, N, .89, .28, .035, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TICKET, SPORT, YES, 147, 3, .020, 0.000, .0013, .0015, 1, 1, 1.0, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1, 12, 17, 4.18, , N, 1.83, .50, .055, 1
TICKET, TRIP, YES, 147, 3, .020, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 10, 81, 4.39, T, N, 1.40, .70, .141, 1
TICKET, BILL, YES, 147, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 16, 133, 5.36, N, N, 1.38, .38, .037, 1
TICKET, EVENT, YES, 147, 2, .014, 0.000, 0.0000, .0113, 0, 1, 4.0, 4, 19, 16, 7.00, G, N, .89, .28, .035, 1, 22, 81, 3.72, , N, 1.32, .16, .013, 1
TICKET, FAIR, YES, 147, 2, .014, 0.000, .0003, .0020, 1, 1, 1.0, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1, 25, 77, 4.09, N, AJ, 1.35, .30, .034, 1
TICKET, PARKING, YES, 147, 2, .014, .110, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 12, 31, ¥, , V, 1.18, .36, .007, 1
TICKET, POLICE, YES, 147, 2, .014, .016, .0107, .0044, 1, 1, 1.0, 0, 19, 16, 7.00, G, N, .89, .28, .035, 1, 19, 155, 6.69, , N, .89, .72, .155, 1
TICKLE, LAUGH, YES, 180, 104, .578, 0.000, .0407, .0066, 4, 0, 4.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 8, 28, 4.29, , V, 1.75, .88, .181, 1
TICKLE, FUNNY, YES, 180, 9, .050, 0.000, .0328, .2033, 2, 0, 2.0, 1, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 17, 41, 3.23, , AJ, 2.67, .60, .133, 1
TICKLE, FEATHER, YES, 180, 8, .044, .122, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 14, 6, 6.63, , N, 1.23, .46, .026, 1
TICKLE, FEET, YES, 180, 7, .039, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 10, 283, 6.28, P, N, 1.20, .50, .322, 1
TICKLE, GIGGLE, YES, 180, 5, .028, 0.000, .0422, .4531, 1, 0, 3.0, 2, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 7, 1, 4.18, , V, 2.43, .29, .057, 1
TICKLE, PINK, YES, 180, 4, .022, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 23, 48, 4.08, , N, 2.20, .25, .012, 1
TICKLE, TEASE, YES, 180, 4, .022, .027, 0.0000, .0004, 0, 0, 1.0, 1, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 21, 6, ¥, , V, 1.33, .17, .004, 0
TICKLE, DEODORANT, YES, 180, 3, .017, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 17, 2, 6.19, , N, 1.23, .39, .006, 1
TICKLE, FUN, YES, 180, 2, .011, 0.000, .0162, .0568, 3, 0, 3.0, 1, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 15, 44, 2.45, , N, 2.13, .73, .058, 1
TICKLE, GAME, YES, 180, 2, .011, 0.000, .0005, .0016, 1, 0, 1.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 13, 123, 4.72, N, N, 1.62, .62, .109, 1
TICKLE, HAPPY, YES, 180, 2, .011, 0.000, .0849, .0156, 4, 0, 1.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 8, 98, 3.51, , AJ, 1.29, .86, .471, 1
TICKLE, RIBS, YES, 180, 2, .011, .014, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 2, 4.69, , V, 1.25, .25, .006, 1, 23, 11, 5.86, , N, 1.59, .12, .021, 0
TIDE, WATER, YES, 152, 27, .178, 0.000, .0649, .0036, 7, 1, 2.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
TIDE, OCEAN, YES, 152, 23, .151, 0.000, .0607, .0577, 6, 1, 6.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 17, 34, 5.63, , N, 2.31, .69, .169, 1
TIDE, WAVE, YES, 152, 21, .138, 0.000, .0102, .0750, 2, 1, 5.0, 3, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 13, 46, 4.68, T, N, 1.80, .50, .022, 1
TIDE, DETERGENT, YES, 152, 18, .118, .048, .0008, .0166, 1, 1, 4.0, 3, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 12, 25, 3.02, , N, 2.58, .42, .009, 1
TIDE, HIGH, YES, 152, 13, .086, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 11, 497, 3.62, , AJ, .73, .55, .512, 1
TIDE, BEACH, YES, 152, 8, .053, 0.000, .0353, .0271, 5, 1, 5.0, 1, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 16, 61, 6.08, , N, 2.25, .75, .313, 1
TIDE, SOAP, YES, 152, 5, .033, 0.000, .0345, .0222, 2, 1, 2.0, 2, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 22, 22, 5.77, , N, 1.76, .48, .055, 1
TIDE, LAUNDRY, YES, 152, 4, .026, 0.000, .0092, .0096, 1, 1, 4.0, 3, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 8, 5, 6.10, , N, 1.62, .38, .012, 1
TIDE, CLEAN, YES, 152, 3, .020, 0.000, .0287, 0.0000, 3, 1, 0.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 13, 70, 3.82, , AJ, 1.83, .67, .217, 1
TIDE, EBB, NO, 152, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 11, 5.05, , N, 2.53, .13, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TIDE, MOON, YES, 152, 3, .020, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 10, 60, 5.68, , N, 1.90, .70, .063, 1
TIDE, SEA, YES, 152, 3, .020, 0.000, .0512, .0914, 4, 1, 3.0, 1, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 15, 95, 5.82, , N, 2.14, .36, .140, 1
TIDE, SURF, YES, 152, 3, .020, .021, .0160, .0570, 3, 1, 3.0, 1, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 10, 1, 5.23, , N, 2.10, .50, .026, 1
TIDE, CLOTHES, YES, 152, 2, .013, 0.000, .0246, 0.0000, 2, 1, 0.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 26, 89, 6.63, , N, 1.33, .75, .132, 1
TIDE, RED, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
TIDE, SHORE, YES, 152, 2, .013, 0.000, .0024, .0528, 2, 1, 4.0, 2, 16, 11, 5.05, , N, 2.53, .13, .006, 1, 9, 61, 6.69, , N, 3.11, .33, .008, 1
TIDY, NEAT, YES, 148, 64, .432, .114, .0251, .0796, 2, 0, 3.0, 1, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 12, 21, 3.10, , AJ, 2.36, .55, .102, 1
TIDY, CLEAN, YES, 148, 46, .311, .027, .1054, .0316, 2, 0, 4.0, 2, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 13, 70, 3.82, , AJ, 1.83, .67, .217, 1
TIDY, MESSY, YES, 148, 8, .054, 0.000, .1119, .1253, 2, 0, 3.0, 1, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 17, 3, 3.30, , AJ, 3.36, .29, .081, 1
TIDY, ROOM, YES, 148, 6, .041, 0.000, .0301, 0.0000, 3, 0, 0.0, 0, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 22, 383, 5.37, N, N, 2.05, .57, .026, 1
TIDY, BOWL, YES, 148, 5, .034, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 22, 23, 5.26, N, N, 1.68, .46, .030, 1
TIDY, UP, YES, 148, 3, .020, 0.000, .0043, 0.0000, 1, 0, 0.0, 0, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
TIDY, MOM, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 7, 1, 3.03, , AJ, 1.43, .29, .058, 1, 5, 3, 6.40, , N, 1.20, .60, .541, 1
TIE, NECK, YES, 148, 19, .128, .079, .0012, .0016, 2, 3, 2.0, 1, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 19, 81, 5.83, , N, 1.61, .39, .056, 1
TIE, BOW, YES, 148, 15, .101, .124, 0.0000, 0.0000, 0, 3, 0.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 12, 15, 5.78, N, N, .38, .50, .236, 0
TIE, KNOT, YES, 148, 14, .095, .339, 0.0000, 0.0000, 0, 3, 0.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 8, 8, 5.98, G, N, 1.14, .43, .044, 1
TIE, SHIRT, YES, 148, 11, .074, .103, .0108, .0009, 5, 3, 2.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 17, 27, 6.05, , N, 3.00, .81, .201, 1
TIE, SHOE, YES, 148, 11, .074, .013, 0.0000, 0.0000, 0, 3, 0.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 14, 14, 5.96, , N, .64, .43, .271, 1
TIE, SUIT, YES, 148, 11, .074, .176, .0002, .0050, 1, 3, 4.0, 3, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 21, 48, 5.41, N, N, 2.21, .37, .019, 1
TIE, CLIP, NO, 148, 5, .034, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TIE, DYE, NO, 148, 5, .034, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TIE, COAT, YES, 148, 4, .027, .027, .0109, .0025, 2, 3, 1.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 17, 43, 5.83, N, N, 1.56, .50, .135, 1
TIE, COLLAR, YES, 148, 3, .020, .022, .0070, .0308, 2, 3, 2.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 14, 17, 6.09, , N, 1.50, .36, .014, 1
TIE, MAN, YES, 148, 3, .020, 0.000, .0055, 0.0000, 1, 3, 0.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 9, 1207, 6.14, , N, .56, .67, .402, 1
TIE, UNTIE, NO, 148, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TIE, CHOKE, YES, 148, 2, .014, 0.000, 0.0000, .0035, 0, 3, 1.0, 1, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 16, 9, 3.88, , V, 1.33, .25, .046, 0
TIE, JACKET, YES, 148, 2, .014, .032, .0082, .0172, 3, 3, 3.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 15, 33, 6.31, , N, 3.00, .39, .104, 1
TIE, SILK, YES, 148, 2, .014, 0.000, 0.0000, .0012, 0, 3, 1.0, 1, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 18, 12, 5.26, , N, 2.61, .44, .085, 1
TIE, TACK, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 12, 4, 5.64, T, N, .67, .17, .009, 1
TIE, UGLY, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 17, 23, 5.55, N, V, 1.14, .64, .078, 1, 14, 21, 3.68, , N, 1.10, .60, .164, 0
TIGER, LION, YES, 143, 44, .308, .362, .0147, .0156, 4, 0, 3.0, 1, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 15, 17, 6.14, , N, 1.75, .83, .151, 1
TIGER, CAT, YES, 143, 22, .154, 0.000, .0414, .0022, 4, 0, 1.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 3, 23, 6.21, , N, 0.00, 1.00, .607, 1
TIGER, STRIPE, YES, 143, 11, .077, .034, 0.0000, .0017, 0, 0, 1.0, 1, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 23, 4, 4.56, G, N, 1.00, .27, .034, 1
TIGER, LILY, YES, 143, 6, .042, 0.000, 0.0000, .0011, 0, 0, 2.0, 2, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 11, 1, 6.53, , N, .73, .18, .001, 1
TIGER, ANIMAL, YES, 143, 4, .028, 0.000, .0256, .0254, 4, 0, 3.0, 1, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 28, 68, 5.65, , N, 1.81, .74, .053, 1
TIGER, JUNGLE, YES, 143, 3, .021, 0.000, 0.0000, .0125, 0, 0, 2.0, 2, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 21, 20, 6.28, , N, 1.81, .33, .018, 1
TIGER, MEAN, YES, 143, 3, .021, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 18, 199, 3.09, N, N, 1.53, .59, .126, 1
TIGER, ORANGE, YES, 143, 3, .021, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 14, 23, 5.74, , N, 2.15, .69, .256, 1
TIGER, ROAR, YES, 143, 3, .021, .039, .0099, .1895, 1, 0, 2.0, 1, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 11, 13, ¥, , V, 2.36, .18, .021, 1
TIGER, BEAUTIFUL, YES, 143, 2, .014, 0.000, .0006, 0.0000, 1, 0, 0.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 8, 127, 3.89, , AJ, 2.38, .63, .056, 1
TIGER, CAGE, YES, 143, 2, .014, 0.000, .0003, .0190, 1, 0, 2.0, 1, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 18, 9, 5.88, , N, 1.47, .33, .008, 1
TIGER, DANGER, YES, 143, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 23, 70, 3.68, , N, 1.18, .41, .029, 1
TIGER, EYE, YES, 143, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 13, 122, 6.28, , N, 1.82, .73, .139, 1
TIGER, KITTEN, YES, 143, 2, .014, 0.000, .0246, .1215, 1, 0, 1.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 6, 5, 5.46, , N, .40, .60, .131, 1
TIGER, WHITE, YES, 143, 2, .014, 0.000, .0029, 0.0000, 1, 0, 0.0, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
TIGHT, LOOSE, YES, 140, 61, .436, .565, 0.0000, .0024, 0, 1, 2.0, 2, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 7, 53, 3.24, , AJ, 1.00, .33, .249, 1
TIGHT, SQUEEZE, YES, 140, 11, .079, .055, 0.0000, .0006, 0, 1, 2.0, 2, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 21, 11, ¥, G, V, 1.74, .21, .026, 1
TIGHT, FIT, YES, 140, 9, .064, .076, .0126, .0012, 1, 1, 1.0, 1, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 21, 75, 3.45, N, V, 1.11, .37, .020, 1
TIGHT, JEANS, YES, 140, 8, .057, .034, .0041, .0108, 2, 1, 1.0, 0, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 13, 1, 6.35, , N, 2.10, .60, .094, 1
TIGHT, PANTS, YES, 140, 4, .029, .054, .0217, .0082, 2, 1, 2.0, 0, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 22, 9, 6.15, , N, 2.86, .52, .145, 1
TIGHT, ROPE, YES, 140, 4, .029, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 21, 15, 6.36, G, N, 1.05, .58, .068, 1
TIGHT, UNCOMFORTABLE, YES, 140, 4, .029, .020, 0.0000, .0025, 0, 1, 1.0, 1, 13, 28, 4.21, , AJ, .92, .58, .262, 1, 19, 13, ¥, , AJ, 1.39, .17, .013, 1
